Production Line: GCS
Frequency: hourly
Start Date: 2025-06-23T07:00
End Date: 2025-07-09T23:59

START_DATE,START_TIME,END_DATE,END_TIME,OEE,QUALITY,PERFORMANCE,AVAILABILITY,DOWNTIME (HH:MM),PRODUCT_COUNT,OK_QUANTITY,REJECTED_QUANTITY
"2025-06-25","07:00 AM","2025-06-25","07:59 AM","74.11","100.00","76.67","96.67","00:02",23,23,0
"2025-06-25","06:00 AM","2025-06-25","06:59 AM","11.00","100.00","30.00","36.67","00:38",9,9,0
"2025-06-25","05:00 AM","2025-06-25","05:59 AM","0.00","0.00","0.00","0.00","00:59",0,0,0
"2025-06-25","04:00 AM","2025-06-25","04:59 AM","0.00","0.00","0.00","0.00","01:00",0,0,0
"2025-06-25","03:00 AM","2025-06-25","03:59 AM","0.00","0.00","0.00","0.00","01:00",0,0,0
"2025-06-25","02:00 AM","2025-06-25","02:59 AM","0.00","0.00","0.00","0.00","01:00",0,0,0
"2025-06-25","01:00 AM","2025-06-25","01:59 AM","19.56","100.00","36.67","53.33","00:28",11,11,0
"2025-06-25","12:00 AM","2025-06-25","12:59 AM","30.33","100.00","46.67","65.00","00:21",14,14,0
"2025-06-24","11:00 PM","2025-06-24","11:59 PM","13.50","100.00","30.00","45.00","00:33",9,9,0
"2025-06-24","10:00 PM","2025-06-24","10:59 PM","49.00","100.00","60.00","81.67","00:11",18,18,0
"2025-06-24","09:00 PM","2025-06-24","09:59 PM","86.67","100.00","86.67","100.00","00:00",26,26,0
"2025-06-24","08:00 PM","2025-06-24","08:59 PM","62.33","100.00","73.33","85.00","00:09",22,22,0
"2025-06-24","07:00 PM","2025-06-24","07:59 PM","24.67","100.00","40.00","61.67","00:23",12,12,0
"2025-06-24","06:00 PM","2025-06-24","06:59 PM","53.00","100.00","60.00","88.33","00:07",18,18,0
"2025-06-24","05:00 PM","2025-06-24","05:59 PM","32.67","100.00","46.67","70.00","00:18",14,14,0
"2025-06-24","04:00 PM","2025-06-24","04:59 PM","37.33","100.00","46.67","80.00","00:12",14,14,0
"2025-06-24","03:00 PM","2025-06-24","03:59 PM","4.67","100.00","20.00","23.33","00:46",6,6,0
"2025-06-24","02:00 PM","2025-06-24","02:59 PM","53.00","100.00","60.00","88.33","00:07",18,18,0
"2025-06-24","01:00 PM","2025-06-24","01:59 PM","78.67","100.00","80.00","98.33","00:01",24,24,0
"2025-06-24","12:00 PM","2025-06-24","12:59 PM","61.83","100.00","70.00","88.33","00:07",21,21,0
"2025-06-24","11:00 AM","2025-06-24","11:59 AM","72.83","100.00","76.67","95.00","00:03",23,23,0
"2025-06-24","10:00 AM","2025-06-24","10:59 AM","35.78","100.00","46.67","76.67","00:14",14,14,0
"2025-06-24","09:00 AM","2025-06-24","09:59 AM","12.44","100.00","26.67","46.67","00:32",8,8,0
"2025-06-24","08:00 AM","2025-06-24","08:59 AM","61.22","100.00","63.33","96.67","00:02",19,19,0
"2025-06-24","07:00 AM","2025-06-24","07:59 AM","80.00","100.00","80.00","100.00","00:00",24,24,0
"2025-06-24","06:00 AM","2025-06-24","06:59 AM","86.67","100.00","86.67","100.00","00:00",26,26,0
"2025-06-24","05:00 AM","2025-06-24","05:59 AM","51.64","100.00","70.00","73.77","00:16",21,21,0
"2025-06-24","04:00 AM","2025-06-24","04:59 AM","0.00","0.00","0.00","0.00","01:00",0,0,0
"2025-06-24","03:00 AM","2025-06-24","03:59 AM","0.00","0.00","0.00","0.00","01:00",0,0,0
"2025-06-24","02:00 AM","2025-06-24","02:59 AM","0.00","0.00","0.00","0.00","01:00",0,0,0
"2025-06-24","01:00 AM","2025-06-24","01:59 AM","47.78","100.00","66.67","71.67","00:17",20,20,0
"2025-06-24","12:00 AM","2025-06-24","12:59 AM","116.67","100.00","116.67","100.00","00:00",35,35,0
"2025-06-23","11:00 PM","2025-06-23","11:59 PM","113.33","100.00","113.33","100.00","00:00",34,34,0
"2025-06-23","10:00 PM","2025-06-23","10:59 PM","106.67","100.00","106.67","100.00","00:00",32,32,0
"2025-06-23","09:00 PM","2025-06-23","09:59 PM","65.33","100.00","80.00","81.67","00:11",24,24,0
"2025-06-23","08:00 PM","2025-06-23","08:59 PM","88.33","100.00","100.00","88.33","00:07",30,30,0
"2025-06-23","07:00 PM","2025-06-23","07:59 PM","103.33","100.00","103.33","100.00","00:00",31,31,0
"2025-06-23","06:00 PM","2025-06-23","06:59 PM","62.67","100.00","80.00","78.33","00:13",24,24,0
"2025-06-23","05:00 PM","2025-06-23","05:59 PM","106.67","100.00","106.67","100.00","00:00",32,32,0
"2025-06-23","04:00 PM","2025-06-23","04:59 PM","72.22","100.00","83.33","86.67","00:08",25,25,0
"2025-06-23","03:00 PM","2025-06-23","03:59 PM","106.67","100.00","106.67","100.00","00:00",32,32,0
"2025-06-23","02:00 PM","2025-06-23","02:59 PM","207.78","100.00","226.67","91.67","00:05",68,68,0
"2025-06-23","01:00 PM","2025-06-23","01:59 PM","0.00","0.00","0.00","5.00","00:57",0,0,0
"2025-06-23","12:00 PM","2025-06-23","12:59 PM","96.67","100.00","96.67","100.00","00:00",29,29,0
"2025-06-23","11:00 AM","2025-06-23","11:59 AM","110.00","100.00","110.00","100.00","00:00",33,33,0
"2025-06-23","10:00 AM","2025-06-23","10:59 AM","110.00","100.00","110.00","100.00","00:00",33,33,0
"2025-06-23","09:00 AM","2025-06-23","09:59 AM","83.33","100.00","83.33","100.00","00:00",25,25,0
"2025-06-23","08:00 AM","2025-06-23","08:59 AM","110.00","100.00","110.00","100.00","00:00",33,33,0
"2025-06-23","07:00 AM","2025-06-23","07:59 AM","14.38","100.00","30.00","47.95","00:38",9,9,0
Total,,,,,,,,225:25,5275,5275,0
